Voltage U1	Current IA	Temperature Tact	Voltage U2	Voltage UH
18.87	0.16	186	2.0	6.3
18.90	0.17	185	2.0	6.3
18.92	0.17	186	2.0	6.3
18.94	0.19	186	2.0	6.3
18.97	0.20	186	2.0	6.3
18.99	0.20	185	2.0	6.3
19.02	0.22	186	2.0	6.3
19.04	0.22	186	2.0	6.3
19.07	0.24	186	2.0	6.3
19.09	0.26	185	2.0	6.3
19.12	0.28	185	2.0	6.3
19.14	0.27	186	2.0	6.3
19.16	0.29	185	2.0	6.3
19.19	0.29	186	2.0	6.3
19.21	0.28	186	2.0	6.3
19.24	0.29	186	2.0	6.3
19.26	0.32	186	2.0	6.3
19.29	0.33	186	2.0	6.3
19.31	0.35	186	2.0	6.3
19.34	0.39	186	2.0	6.3
19.36	0.42	186	2.0	6.3
19.38	0.43	185	2.0	6.3
19.41	0.45	185	2.0	6.3
19.43	0.48	185	2.0	6.3
19.46	0.48	185	2.0	6.3
19.48	0.50	185	2.0	6.3
19.51	0.54	185	2.0	6.3
19.53	0.56	185	2.0	6.3
19.56	0.60	185	2.0	6.3
19.58	0.63	185	2.0	6.3
19.60	0.65	185	2.0	6.3
19.63	0.64	185	2.0	6.3
19.65	0.66	185	2.0	6.3
19.68	0.67	185	2.0	6.3
19.70	0.70	185	2.0	6.3
19.73	0.72	185	2.0	6.3
19.75	0.78	185	2.0	6.3
19.78	0.81	185	2.0	6.3
19.80	0.82	185	2.0	6.3
19.82	0.85	185	2.0	6.3
19.85	0.88	185	2.0	6.3
19.87	0.91	186	2.0	6.3
19.90	0.94	186	2.0	6.3
19.92	0.99	186	2.0	6.3
19.95	1.01	186	2.0	6.3
19.97	1.06	186	2.0	6.3
19.99	1.09	186	2.0	6.3
20.02	1.11	186	2.0	6.3
20.04	1.17	186	2.0	6.3
20.07	1.20	186	2.0	6.3
20.09	1.24	186	2.0	6.3
20.12	1.25	186	2.0	6.3
20.14	1.27	186	2.0	6.3
20.17	1.28	186	2.0	6.3
20.19	1.30	186	2.0	6.3
20.21	1.34	186	2.0	6.3
20.24	1.41	186	2.0	6.3
20.26	1.45	186	2.0	6.3
20.29	1.49	186	2.0	6.3
20.31	1.55	186	2.0	6.3
20.34	1.58	186	2.0	6.3
20.36	1.63	186	2.0	6.3
20.39	1.67	186	2.0	6.3
20.41	1.70	186	2.0	6.3
20.43	1.75	186	2.0	6.3
20.46	1.78	186	2.0	6.3
20.48	1.81	186	2.0	6.3
20.51	1.86	186	2.0	6.3
20.53	1.91	186	2.0	6.3
20.56	1.96	186	2.0	6.3
20.58	2.01	186	2.0	6.3
20.61	2.02	186	2.0	6.3
20.63	2.07	186	2.0	6.3
20.65	2.11	186	2.0	6.3
20.68	2.12	186	2.0	6.3
20.70	2.16	186	2.0	6.3
20.73	2.21	186	2.0	6.3
20.75	2.25	186	2.0	6.3
20.78	2.28	186	2.0	6.3
20.80	2.35	186	2.0	6.3
20.83	2.39	186	2.0	6.3
20.85	2.45	186	2.0	6.3
20.87	2.49	186	2.0	6.3
20.90	2.56	186	2.0	6.3
20.92	2.61	186	2.0	6.3
20.95	2.65	186	2.0	6.3
20.97	2.70	186	2.0	6.3
21.00	2.73	186	2.0	6.3
21.02	2.77	186	2.0	6.3
21.05	2.80	186	2.0	6.3
21.07	2.85	186	2.0	6.3
21.09	2.89	186	2.0	6.3
21.12	2.94	186	2.0	6.3
21.14	2.97	186	2.0	6.3
21.17	3.02	186	2.0	6.3
21.19	3.06	186	2.0	6.3
21.22	3.10	186	2.0	6.3
21.24	3.14	186	2.0	6.3
21.26	3.16	186	2.0	6.3
21.29	3.21	186	2.0	6.3
21.31	3.24	186	2.0	6.3
21.34	3.28	186	2.0	6.3
21.36	3.32	186	2.0	6.3
21.39	3.38	186	2.0	6.3
21.41	3.42	186	2.0	6.3
21.44	3.46	186	2.0	6.3
21.46	3.49	186	2.0	6.3
21.48	3.53	186	2.0	6.3
21.51	3.55	186	2.0	6.3
21.53	3.57	186	2.0	6.3
21.56	3.59	186	2.0	6.3
21.58	3.61	186	2.0	6.3
21.61	3.61	186	2.0	6.3
21.63	3.61	186	2.0	6.3
21.66	3.58	186	2.0	6.3
21.68	3.58	186	2.0	6.3
21.70	3.58	186	2.0	6.3
21.73	3.58	186	2.0	6.3
21.75	3.56	186	2.0	6.3
21.78	3.57	186	2.0	6.3
21.80	3.54	186	2.0	6.3
21.83	3.52	186	2.0	6.3
21.85	3.50	186	2.0	6.3
21.88	3.49	186	2.0	6.3
21.90	3.47	186	2.0	6.3
21.92	3.43	186	2.0	6.3
21.95	3.38	186	2.0	6.3
21.97	3.31	186	2.0	6.3
22.00	3.23	186	2.0	6.3
22.02	3.14	186	2.0	6.3
22.05	3.08	186	2.0	6.3
22.07	3.00	186	2.0	6.3
22.10	2.94	186	2.0	6.3
22.12	2.87	186	2.0	6.3
22.14	2.78	186	2.0	6.3
22.17	2.70	186	2.0	6.3
22.19	2.62	186	2.0	6.3
22.22	2.52	186	2.0	6.3
22.24	2.43	186	2.0	6.3
22.27	2.35	186	2.0	6.3
22.29	2.26	186	2.0	6.3
22.31	2.17	186	2.0	6.3
22.34	2.06	186	2.0	6.3
22.36	1.98	186	2.0	6.3
22.39	1.91	186	2.0	6.3
22.41	1.81	186	2.0	6.3
22.44	1.75	186	2.0	6.3
22.46	1.67	186	2.0	6.3
22.49	1.59	186	2.0	6.3
22.51	1.50	186	2.0	6.3
22.53	1.41	186	2.0	6.3
22.56	1.34	186	2.0	6.3
22.58	1.27	186	2.0	6.3
22.61	1.19	186	2.0	6.3
22.63	1.11	186	2.0	6.3
22.66	1.04	186	2.0	6.3
22.68	0.98	186	2.0	6.3
22.71	0.94	186	2.0	6.3
22.73	0.88	186	2.0	6.3
22.75	0.87	186	2.0	6.3
22.78	0.82	186	2.0	6.3
22.80	0.77	186	2.0	6.3
22.83	0.73	186	2.0	6.3
22.85	0.70	186	2.0	6.3
22.88	0.66	186	2.0	6.3
22.90	0.63	186	2.0	6.3
22.93	0.59	186	2.0	6.3
22.95	0.56	186	2.0	6.3
22.97	0.53	186	2.0	6.3
23.00	0.49	186	2.0	6.3
23.02	0.47	186	2.0	6.3
23.05	0.44	186	2.0	6.3
23.07	0.41	186	2.0	6.3
23.10	0.39	186	2.0	6.3
23.12	0.35	186	2.0	6.3
23.15	0.33	186	2.0	6.3
23.17	0.33	186	2.0	6.3
23.19	0.32	186	2.0	6.3
23.22	0.30	186	2.0	6.3
23.24	0.32	186	2.0	6.3
23.27	0.30	186	2.0	6.3
23.29	0.30	186	2.0	6.3
23.32	0.30	186	2.0	6.3
23.34	0.32	186	2.0	6.3
23.36	0.32	186	2.0	6.3
23.39	0.32	186	2.0	6.3
23.41	0.32	186	2.0	6.3
23.44	0.32	186	2.0	6.3
23.46	0.30	186	2.0	6.3
23.49	0.30	186	2.0	6.3
23.51	0.31	186	2.0	6.3
23.54	0.31	186	2.0	6.3
23.56	0.31	186	2.0	6.3
23.58	0.32	186	2.0	6.3
23.61	0.31	186	2.0	6.3
23.63	0.32	186	2.0	6.3
23.66	0.34	186	2.0	6.3
23.68	0.36	186	2.0	6.3
23.71	0.38	186	2.0	6.3
23.73	0.42	186	2.0	6.3
23.76	0.44	186	2.0	6.3
23.78	0.46	186	2.0	6.3
23.80	0.49	186	2.0	6.3
23.83	0.53	186	2.0	6.3
23.85	0.56	186	2.0	6.3
23.88	0.58	186	2.0	6.3
23.90	0.62	186	2.0	6.3
23.93	0.65	186	2.0	6.3
23.95	0.65	186	2.0	6.3
23.98	0.66	186	2.0	6.3
24.00	0.70	186	2.0	6.3
24.02	0.72	186	2.0	6.3
24.05	0.75	186	2.0	6.3
24.07	0.78	186	2.0	6.3
24.10	0.82	186	2.0	6.3
24.12	0.85	186	2.0	6.3
24.15	0.88	186	2.0	6.3
24.17	0.92	186	2.0	6.3
24.20	0.95	186	2.0	6.3
24.22	1.00	186	2.0	6.3
24.24	1.05	186	2.0	6.3
24.27	1.09	186	2.0	6.3
24.29	1.13	186	2.0	6.3
24.32	1.21	186	2.0	6.3
24.34	1.25	186	2.0	6.3
24.37	1.30	186	2.0	6.3
24.39	1.36	186	2.0	6.3
24.42	1.39	186	2.0	6.3
24.44	1.41	186	2.0	6.3
24.46	1.44	186	2.0	6.3
24.49	1.48	186	2.0	6.3
24.51	1.51	186	2.0	6.3
24.54	1.56	186	2.0	6.3
24.56	1.62	186	2.0	6.3
24.59	1.69	186	2.0	6.3
24.61	1.74	186	2.0	6.3
24.63	1.81	186	2.0	6.3
24.66	1.87	186	2.0	6.3
24.68	1.91	186	2.0	6.3
24.71	1.96	186	2.0	6.3
24.73	2.00	186	2.0	6.3
24.76	2.06	186	2.0	6.3
24.78	2.12	186	2.0	6.3
24.81	2.21	186	2.0	6.3
24.83	2.28	186	2.0	6.3
24.85	2.34	186	2.0	6.3
24.88	2.41	186	2.0	6.3
24.90	2.47	186	2.0	6.3
24.93	2.51	186	2.0	6.3
24.95	2.56	186	2.0	6.3
24.98	2.62	186	2.0	6.3
25.00	2.67	186	2.0	6.3
25.03	2.71	186	2.0	6.3
25.05	2.77	186	2.0	6.3
25.07	2.83	186	2.0	6.3
25.10	2.90	186	2.0	6.3
25.12	2.97	186	2.0	6.3
25.15	3.04	186	2.0	6.3
25.17	3.11	186	2.0	6.3
25.20	3.18	186	2.0	6.3
25.22	3.24	186	2.0	6.3
25.25	3.32	185	2.0	6.3
25.27	3.37	185	2.0	6.3
25.29	3.46	185	2.0	6.3
25.32	3.52	185	2.0	6.3
25.34	3.58	185	2.0	6.3
25.37	3.65	185	2.0	6.3
25.39	3.72	185	2.0	6.3
25.42	3.76	185	2.0	6.3
25.44	3.82	185	2.0	6.3
25.47	3.89	185	2.0	6.3
25.49	3.95	185	2.0	6.3
25.51	4.03	185	2.0	6.3
25.54	4.11	185	2.0	6.3
25.56	4.18	185	2.0	6.3
25.59	4.24	185	2.0	6.3
25.61	4.29	185	2.0	6.3
25.64	4.36	185	2.0	6.3
25.66	4.43	185	2.0	6.3
25.68	4.50	185	2.0	6.3
25.71	4.59	185	2.0	6.3
25.73	4.67	186	2.0	6.3
25.76	4.73	186	2.0	6.3
25.78	4.84	186	2.0	6.3
25.81	4.91	186	2.0	6.3
25.83	4.98	186	2.0	6.3
25.86	5.06	186	2.0	6.3
25.88	5.12	186	2.0	6.3
25.90	5.17	186	2.0	6.3
25.93	5.21	186	2.0	6.3
25.95	5.28	186	2.0	6.3
25.98	5.35	186	2.0	6.3
26.00	5.41	186	2.0	6.3
26.03	5.49	186	2.0	6.3
26.05	5.59	186	2.0	6.3
26.08	5.66	186	2.0	6.3
26.10	5.74	186	2.0	6.3
26.12	5.82	186	2.0	6.3
26.15	5.86	186	2.0	6.3
26.17	5.92	186	2.0	6.3
26.20	5.99	186	2.0	6.3
26.22	6.05	186	2.0	6.3
26.25	6.12	186	2.0	6.3
26.27	6.21	186	2.0	6.3
26.30	6.27	186	2.0	6.3
26.32	6.34	186	2.0	6.3
26.34	6.40	186	2.0	6.3
26.37	6.47	186	2.0	6.3
26.39	6.52	186	2.0	6.3
26.42	6.53	186	2.0	6.3
26.44	6.57	186	2.0	6.3
26.47	6.59	186	2.0	6.3
26.49	6.60	186	2.0	6.3
26.52	6.63	186	2.0	6.3
26.54	6.69	186	2.0	6.3
26.56	6.71	186	2.0	6.3
26.59	6.75	186	2.0	6.3
26.61	6.77	186	2.0	6.3
26.64	6.77	186	2.0	6.3
26.66	6.76	186	2.0	6.3
26.69	6.75	186	2.0	6.3
26.71	6.74	186	2.0	6.3
26.73	6.72	186	2.0	6.3
26.76	6.71	186	2.0	6.3
26.78	6.67	186	2.0	6.3
26.81	6.62	186	2.0	6.3
26.83	6.58	186	2.0	6.3
26.86	6.51	186	2.0	6.3
26.88	6.40	186	2.0	6.3
26.91	6.28	186	2.0	6.3
26.93	6.16	186	2.0	6.3
26.95	6.02	186	2.0	6.3
26.98	5.92	186	2.0	6.3
27.00	5.81	186	2.0	6.3
27.03	5.72	186	2.0	6.3
27.05	5.60	186	2.0	6.3
27.08	5.46	186	2.0	6.3
27.10	5.30	186	2.0	6.3
27.13	5.11	186	2.0	6.3
27.15	4.93	186	2.0	6.3
27.17	4.73	186	2.0	6.3
27.20	4.54	186	2.0	6.3
27.22	4.34	186	2.0	6.3
27.25	4.14	186	2.0	6.3
27.27	3.96	186	2.0	6.3
27.30	3.81	186	2.0	6.3
27.32	3.66	186	2.0	6.3
27.35	3.51	186	2.0	6.3
27.37	3.36	186	2.0	6.3
27.39	3.15	186	2.0	6.3
27.42	2.98	186	2.0	6.3
27.44	2.78	186	2.0	6.3
27.47	2.59	186	2.0	6.3
27.49	2.45	186	2.0	6.3
27.52	2.31	186	2.0	6.3
27.54	2.17	186	2.0	6.3
27.57	2.06	186	2.0	6.3
27.59	1.96	186	2.0	6.3
27.61	1.85	186	2.0	6.3
27.64	1.77	186	2.0	6.3
27.66	1.67	186	2.0	6.3
27.69	1.56	186	2.0	6.3
27.71	1.48	186	2.0	6.3
27.74	1.38	186	2.0	6.3
27.76	1.31	186	2.0	6.3
27.78	1.24	186	2.0	6.3
27.81	1.18	186	2.0	6.3
27.83	1.12	186	2.0	6.3
27.86	1.07	186	2.0	6.3
27.88	0.99	186	2.0	6.3
27.91	0.95	186	2.0	6.3
27.93	0.88	186	2.0	6.3
27.96	0.83	186	2.0	6.3
27.98	0.79	186	2.0	6.3
28.00	0.78	186	2.0	6.3
28.03	0.76	186	2.0	6.3
28.05	0.74	186	2.0	6.3
28.08	0.74	186	2.0	6.3
28.10	0.74	186	2.0	6.3
28.13	0.72	186	2.0	6.3
28.15	0.70	186	2.0	6.3
28.18	0.70	186	2.0	6.3
28.20	0.69	186	2.0	6.3
28.22	0.68	186	2.0	6.3
28.25	0.68	186	2.0	6.3
28.27	0.69	186	2.0	6.3
28.30	0.71	186	2.0	6.3
28.32	0.72	186	2.0	6.3
28.35	0.73	186	2.0	6.3
28.37	0.72	186	2.0	6.3
28.40	0.74	186	2.0	6.3
28.42	0.73	186	2.0	6.3
28.44	0.76	186	2.0	6.3
28.47	0.78	186	2.0	6.3
28.49	0.83	186	2.0	6.3
28.52	0.87	186	2.0	6.3
28.54	0.89	186	2.0	6.3
28.57	0.93	186	2.0	6.3
28.59	0.98	186	2.0	6.3
28.62	1.01	186	2.0	6.3
28.64	1.06	186	2.0	6.3
28.66	1.11	186	2.0	6.3
28.69	1.16	186	2.0	6.3
28.71	1.21	186	2.0	6.3
28.74	1.25	186	2.0	6.3
28.76	1.29	186	2.0	6.3
28.79	1.36	186	2.0	6.3
28.81	1.41	186	2.0	6.3
28.84	1.47	186	2.0	6.3
28.86	1.51	186	2.0	6.3
28.88	1.56	186	2.0	6.3
28.91	1.60	186	2.0	6.3
28.93	1.66	186	2.0	6.3
28.96	1.72	186	2.0	6.3
28.98	1.82	186	2.0	6.3
29.01	1.89	186	2.0	6.3
29.03	1.94	186	2.0	6.3
29.05	2.02	186	2.0	6.3
29.08	2.07	186	2.0	6.3
29.10	2.13	186	2.0	6.3
29.13	2.22	186	2.0	6.3
29.15	2.30	186	2.0	6.3
29.18	2.38	186	2.0	6.3
29.20	2.46	186	2.0	6.3
29.23	2.53	186	2.0	6.3
29.25	2.62	186	2.0	6.3
29.27	2.72	186	2.0	6.3
29.30	2.79	186	2.0	6.3
29.32	2.87	186	2.0	6.3
29.35	2.91	186	2.0	6.3
29.37	2.99	186	2.0	6.3
29.40	3.03	186	2.0	6.3
29.42	3.10	186	2.0	6.3
29.45	3.18	186	2.0	6.3
29.47	3.29	186	2.0	6.3
29.49	3.38	186	2.0	6.3
29.52	3.48	186	2.0	6.3
29.54	3.59	186	2.0	6.3
29.57	3.66	186	2.0	6.3
29.59	3.75	186	2.0	6.3
29.62	3.82	186	2.0	6.3
29.64	3.92	186	2.0	6.3
29.67	4.00	186	2.0	6.3
29.69	4.10	186	2.0	6.3
29.71	4.21	186	2.0	6.3
29.74	4.30	186	2.0	6.3
29.76	4.40	186	2.0	6.3
29.79	4.49	186	2.0	6.3
29.81	4.59	186	2.0	6.3
29.84	4.66	186	2.0	6.3
29.86	4.75	186	2.0	6.3
29.89	4.82	186	2.0	6.3
29.91	4.89	186	2.0	6.3
29.93	4.96	186	2.0	6.3
29.96	5.06	186	2.0	6.3
29.98	5.16	186	2.0	6.3
30.01	5.26	186	2.0	6.3
30.03	5.38	186	2.0	6.3
30.06	5.49	186	2.0	6.3
30.08	5.60	186	2.0	6.3
30.10	5.71	186	2.0	6.3
30.13	5.85	186	2.0	6.3
30.15	5.93	186	2.0	6.3
30.18	6.02	186	2.0	6.3
30.20	6.11	186	2.0	6.3
30.23	6.18	186	2.0	6.3
30.25	6.27	186	2.0	6.3
30.28	6.38	186	2.0	6.3
30.30	6.48	186	2.0	6.3
30.32	6.58	186	2.0	6.3
30.35	6.69	186	2.0	6.3
30.37	6.78	186	2.0	6.3
30.40	6.89	186	2.0	6.3
30.42	7.02	186	2.0	6.3
30.45	7.12	186	2.0	6.3
30.47	7.22	186	2.0	6.3
30.50	7.31	186	2.0	6.3
30.52	7.41	186	2.0	6.3
30.54	7.48	186	2.0	6.3
30.57	7.60	186	2.0	6.3
30.59	7.72	186	2.0	6.3
30.62	7.86	186	2.0	6.3
30.64	7.98	186	2.0	6.3
30.67	8.10	186	2.0	6.3
30.69	8.21	186	2.0	6.3
30.72	8.31	186	2.0	6.3
30.74	8.40	186	2.0	6.3
30.76	8.48	186	2.0	6.3
30.79	8.59	186	2.0	6.3
30.81	8.68	186	2.0	6.3
30.84	8.79	186	2.0	6.3
30.86	8.90	186	2.0	6.3
30.89	8.99	186	2.0	6.3
30.91	9.12	186	2.0	6.3
30.94	9.25	186	2.0	6.3
30.96	9.36	186	2.0	6.3
30.98	9.48	186	2.0	6.3
31.01	9.61	186	2.0	6.3
31.03	9.67	186	2.0	6.3
31.06	9.78	186	2.0	6.3
31.08	9.87	186	2.0	6.3
31.11	9.98	186	2.0	6.3
31.13	10.11	186	2.0	6.3
31.15	10.24	186	2.0	6.3
31.18	10.35	186	2.0	6.3
31.20	10.45	186	2.0	6.3
31.23	10.52	186	2.0	6.3
31.25	10.62	186	2.0	6.3
31.28	10.71	186	2.0	6.3
31.30	10.77	186	2.0	6.3
31.33	10.85	186	2.0	6.3
31.35	10.92	186	2.0	6.3
31.37	10.96	186	2.0	6.3
31.40	11.02	186	2.0	6.3
31.42	11.08	186	2.0	6.3
31.45	11.15	186	2.0	6.3
31.47	11.21	186	2.0	6.3
31.50	11.29	186	2.0	6.3
31.52	11.36	186	2.0	6.3
31.55	11.39	186	2.0	6.3
31.57	11.40	186	2.0	6.3
31.59	11.44	186	2.0	6.3
31.62	11.44	186	2.0	6.3
31.64	11.43	186	2.0	6.3
31.67	11.42	186	2.0	6.3
31.69	11.40	186	2.0	6.3
31.72	11.36	186	2.0	6.3
31.74	11.30	186	2.0	6.3
31.77	11.23	186	2.0	6.3
31.79	11.15	186	2.0	6.3
31.81	11.04	186	2.0	6.3
31.84	10.91	186	2.0	6.3
31.86	10.77	186	2.0	6.3
31.89	10.65	186	2.0	6.3
31.91	10.51	186	2.0	6.3
31.94	10.37	186	2.0	6.3
31.96	10.21	186	2.0	6.3
31.99	10.04	186	2.0	6.3
32.01	9.82	186	2.0	6.3
32.03	9.59	186	2.0	6.3
32.06	9.33	186	2.0	6.3
32.08	9.08	186	2.0	6.3
32.11	8.80	186	2.0	6.3
32.13	8.48	186	2.0	6.3
32.16	8.23	186	2.0	6.3
32.18	7.97	186	2.0	6.3
32.20	7.66	186	2.0	6.3
32.23	7.39	186	2.0	6.3
32.25	7.12	186	2.0	6.3
32.28	6.81	186	2.0	6.3
32.30	6.51	186	2.0	6.3
32.33	6.21	186	2.0	6.3
32.35	5.89	186	2.0	6.3
32.38	5.59	186	2.0	6.3
32.40	5.29	186	2.0	6.3
32.42	5.01	186	2.0	6.3
32.45	4.79	186	2.0	6.3
32.47	4.59	186	2.0	6.3
32.50	4.39	186	2.0	6.3
32.52	4.20	186	2.0	6.3
32.55	4.00	186	2.0	6.3
32.57	3.79	186	2.0	6.3
32.60	3.58	186	2.0	6.3
32.62	3.39	186	2.0	6.3
32.64	3.22	186	2.0	6.3
32.67	3.04	186	2.0	6.3
32.69	2.88	186	2.0	6.3
32.72	2.72	186	2.0	6.3
32.74	2.59	186	2.0	6.3
32.77	2.47	186	2.0	6.3
32.79	2.38	186	2.0	6.3
32.82	2.30	186	2.0	6.3
32.84	2.22	186	2.0	6.3
32.86	2.13	186	2.0	6.3
32.89	2.05	186	2.0	6.3
32.91	1.98	186	2.0	6.3
32.94	1.91	186	2.0	6.3
32.96	1.88	186	2.0	6.3
32.99	1.84	186	2.0	6.3
33.01	1.82	186	2.0	6.3
33.04	1.79	186	2.0	6.3
33.06	1.80	186	2.0	6.3
33.08	1.77	186	2.0	6.3
33.11	1.77	186	2.0	6.3
33.13	1.78	186	2.0	6.3
33.16	1.78	186	2.0	6.3
33.18	1.77	186	2.0	6.3
33.21	1.78	186	2.0	6.3
33.23	1.80	186	2.0	6.3
33.26	1.82	186	2.0	6.3
33.28	1.85	186	2.0	6.3
33.30	1.88	186	2.0	6.3
33.33	1.91	186	2.0	6.3
33.35	1.95	186	2.0	6.3
33.38	1.99	186	2.0	6.3
33.40	2.05	186	2.0	6.3
33.43	2.09	186	2.0	6.3
33.45	2.18	186	2.0	6.3
33.47	2.24	186	2.0	6.3
33.50	2.32	186	2.0	6.3
33.52	2.40	186	2.0	6.3
33.55	2.50	186	2.0	6.3
33.57	2.59	186	2.0	6.3
33.60	2.66	186	2.0	6.3
33.62	2.74	186	2.0	6.3
33.65	2.82	186	2.0	6.3
33.67	2.88	186	2.0	6.3
33.69	2.94	186	2.0	6.3
33.72	3.05	186	2.0	6.3
33.74	3.14	186	2.0	6.3
33.77	3.23	186	2.0	6.3
33.79	3.33	186	2.0	6.3
33.82	3.45	186	2.0	6.3
33.84	3.56	186	2.0	6.3
33.87	3.68	186	2.0	6.3
33.89	3.78	186	2.0	6.3
33.91	3.88	186	2.0	6.3
33.94	3.97	186	2.0	6.3
33.96	4.06	186	2.0	6.3
33.99	4.15	186	2.0	6.3
34.01	4.26	186	2.0	6.3
34.04	4.41	186	2.0	6.3
34.06	4.54	186	2.0	6.3
34.09	4.67	186	2.0	6.3
34.11	4.80	186	2.0	6.3
34.13	4.93	186	2.0	6.3
34.16	5.03	186	2.0	6.3
34.18	5.13	186	2.0	6.3
34.21	5.24	186	2.0	6.3
34.23	5.34	186	2.0	6.3
34.26	5.46	186	2.0	6.3
34.28	5.57	186	2.0	6.3
34.31	5.71	186	2.0	6.3
34.33	5.84	186	2.0	6.3
34.35	5.97	186	2.0	6.3
34.38	6.11	186	2.0	6.3
34.40	6.27	186	2.0	6.3
34.43	6.41	186	2.0	6.3
34.45	6.53	186	2.0	6.3
34.48	6.64	186	2.0	6.3
34.50	6.76	186	2.0	6.3
34.52	6.90	185	2.0	6.3
34.55	7.00	185	2.0	6.3
34.57	7.15	185	2.0	6.3
34.60	7.31	185	2.0	6.3
34.62	7.46	185	2.0	6.3
34.65	7.58	185	2.0	6.3
34.67	7.73	185	2.0	6.3
34.70	7.86	185	2.0	6.3
34.72	8.01	185	2.0	6.3
34.74	8.13	185	2.0	6.3
34.77	8.24	185	2.0	6.3
34.79	8.39	185	2.0	6.3
34.82	8.51	185	2.0	6.3
34.84	8.62	185	2.0	6.3
34.87	8.78	185	2.0	6.3
34.89	8.94	185	2.0	6.3
34.92	9.10	185	2.0	6.3
34.94	9.28	185	2.0	6.3
34.96	9.45	185	2.0	6.3
34.99	9.62	185	2.0	6.3
35.01	9.80	185	2.0	6.3
35.04	9.91	185	2.0	6.3
35.06	10.04	185	2.0	6.3
35.09	10.16	185	2.0	6.3
35.11	10.30	185	2.0	6.3
35.14	10.42	185	2.0	6.3
35.16	10.57	185	2.0	6.3
35.18	10.76	185	2.0	6.3
35.21	10.92	185	2.0	6.3
35.23	11.06	185	2.0	6.3
35.26	11.24	185	2.0	6.3
35.28	11.42	185	2.0	6.3
35.31	11.58	185	2.0	6.3
35.33	11.73	185	2.0	6.3
35.36	11.87	185	2.0	6.3
35.38	12.00	185	2.0	6.3
35.40	12.15	185	2.0	6.3
35.43	12.27	185	2.0	6.3
35.45	12.45	185	2.0	6.3
35.48	12.63	185	2.0	6.3
35.50	12.81	186	2.0	6.3
35.53	12.98	186	2.0	6.3
35.55	13.14	186	2.0	6.3
35.57	13.31	186	2.0	6.3
35.60	13.45	186	2.0	6.3
35.62	13.56	186	2.0	6.3
35.65	13.67	186	2.0	6.3
35.67	13.81	186	2.0	6.3
35.70	13.92	186	2.0	6.3
35.72	14.08	186	2.0	6.3
35.75	14.24	186	2.0	6.3
35.77	14.41	186	2.0	6.3
35.79	14.58	186	2.0	6.3
35.82	14.74	186	2.0	6.3
35.84	14.92	186	2.0	6.3
35.87	15.09	186	2.0	6.3
35.89	15.24	186	2.0	6.3
35.92	15.38	186	2.0	6.3
35.94	15.51	186	2.0	6.3
35.97	15.64	186	2.0	6.3
35.99	15.78	186	2.0	6.3
36.01	15.94	185	2.0	6.3
36.04	16.09	186	2.0	6.3
36.06	16.27	186	2.0	6.3
36.09	16.40	186	2.0	6.3
36.11	16.54	186	2.0	6.3
36.14	16.68	185	2.0	6.3
36.16	16.83	185	2.0	6.3
36.19	16.94	185	2.0	6.3
36.21	17.07	186	2.0	6.3
36.23	17.18	186	2.0	6.3
36.26	17.30	185	2.0	6.3
36.28	17.39	186	2.0	6.3
36.31	17.51	186	2.0	6.3
36.33	17.64	186	2.0	6.3
36.36	17.75	185	2.0	6.3
36.38	17.87	186	2.0	6.3
36.41	17.98	186	2.0	6.3
36.43	18.08	186	2.0	6.3
36.45	18.16	185	2.0	6.3
36.48	18.22	186	2.0	6.3
36.50	18.28	185	2.0	6.3
36.53	18.32	185	2.0	6.3
36.55	18.38	186	2.0	6.3
36.58	18.40	186	2.0	6.3
36.60	18.44	186	2.0	6.3
36.62	18.42	186	2.0	6.3
36.65	18.42	185	2.0	6.3
36.67	18.36	185	2.0	6.3
36.70	18.28	185	2.0	6.3
36.72	18.19	185	2.0	6.3
36.75	18.13	185	2.0	6.3
36.77	18.05	186	2.0	6.3
36.80	17.96	185	2.0	6.3
36.82	17.87	185	2.0	6.3
36.84	17.75	185	2.0	6.3
36.87	17.59	186	2.0	6.3
36.89	17.40	185	2.0	6.3
36.92	17.17	185	2.0	6.3
36.94	16.93	186	2.0	6.3
36.97	16.69	186	2.0	6.3
36.99	16.40	186	2.0	6.3
37.02	16.09	186	2.0	6.3
37.04	15.85	185	2.0	6.3
37.06	15.55	185	2.0	6.3
37.09	15.26	186	2.0	6.3
37.11	14.91	186	2.0	6.3
37.14	14.58	186	2.0	6.3
37.16	14.16	185	2.0	6.3
37.19	13.72	186	2.0	6.3
37.21	13.29	186	2.0	6.3
37.24	12.86	185	2.0	6.3
37.26	12.41	186	2.0	6.3
37.28	11.97	186	2.0	6.3
37.31	11.55	186	2.0	6.3
37.33	11.16	186	2.0	6.3
37.36	10.82	186	2.0	6.3
37.38	10.46	185	2.0	6.3
37.41	10.10	185	2.0	6.3
37.43	9.77	186	2.0	6.3
37.46	9.38	186	2.0	6.3
37.48	8.99	186	2.0	6.3
37.50	8.64	186	2.0	6.3
37.53	8.33	186	2.0	6.3
37.55	8.02	186	2.0	6.3
37.58	7.73	186	2.0	6.3
37.60	7.43	186	2.0	6.3
37.63	7.18	186	2.0	6.3
37.65	6.92	186	2.0	6.3
37.68	6.67	186	2.0	6.3
37.70	6.45	186	2.0	6.3
37.72	6.28	186	2.0	6.3
37.75	6.06	186	2.0	6.3
37.77	5.85	186	2.0	6.3
